ID_Orden,ID_Cliente,Edad,ID_Producto,Pais,Fecha_Registro,Fecha_Ultima_Compra,Cantidad_Cancelaciones,Estado_Suscripcion,Fecha_Orden,Precio_Unitario,Cantidad,Frecuencia_Compra,Categoria_Preferida,Nombre_Producto,Categoria,Genero,Total_Orden,Target
ORD6518,CUST2518,55,PROD1718,canada,2021-10-09,2022-07-29,5,active,2025-04-10,158.84,9,9,clothing,Sneakers,clothing,female,1429.56,0
ORD6519,CUST2519,64,PROD1719,germany,2020-10-11,2025-04-03,0,cancelled,2022-02-25,30.74,7,27,beauty,Shirt,clothing,male,215.17999999999998,1
ORD6520,CUST2520,57,PROD1720,uk,2022-10-17,2024-03-23,3,cancelled,2023-09-22,793.8,2,37,clothing,Bluetooth Speaker,electronics,female,1587.6,1
ORD6521,CUST2521,20,PROD1721,germany,2022-11-28,2023-10-14,1,active,2023-09-13,292.99,6,8,sports,Conditioner,beauty,male,1757.94,0
ORD6522,CUST2522,62,PROD1722,india,2021-03-28,2022-11-29,4,cancelled,2021-08-30,341.04,2,5,beauty,Moisturizer,beauty,female,682.08,1
ORD6523,CUST2523,58,PROD1723,germany,2020-12-17,2024-03-21,0,paused,2023-03-05,205.75,7,5,clothing,Gaming Console,electronics,male,1440.25,0
ORD6524,CUST2524,19,PROD1724,uk,2021-07-31,2024-04-29,5,active,2023-07-21,126.42,7,45,clothing,Gaming Console,electronics,female,884.94,0
ORD6525,CUST2525,18,PROD1725,canada,2023-06-03,2025-03-22,5,active,2023-09-14,205.06,6,40,sports,Nail Polish,beauty,female,1230.3600000000001,0
ORD6526,CUST2526,18,PROD1726,canada,2020-10-04,2025-05-05,4,active,2025-01-05,87.18,2,14,home,Microwave,home,male,174.36,0
ORD6527,CUST2527,37,PROD1727,usa,2022-10-03,2024-05-21,5,active,2024-11-24,40.23,7,40,home,Bluetooth Speaker,electronics,male,281.60999999999996,0
ORD6528,CUST2528,21,PROD1728,usa,2023-02-23,2023-12-01,4,cancelled,2024-05-01,375.8,5,12,clothing,Sneakers,clothing,male,1879.0,1
ORD6529,CUST2529,20,PROD1729,usa,2022-06-28,2024-03-10,2,cancelled,2023-02-03,277.5,5,42,clothing,Nail Polish,beauty,male,1387.5,1
ORD6530,CUST2530,65,PROD1730,india,2022-09-15,2023-10-24,5,active,2022-11-11,122.48,8,39,sports,Sofa,home,other,979.84,0
ORD6531,CUST2531,47,PROD1731,canada,2021-11-11,2023-09-27,3,active,2023-06-20,114.92,4,4,beauty,Jeans,clothing,male,459.68,0
ORD6532,CUST2532,53,PROD1732,usa,2022-06-20,2024-07-10,5,active,2025-05-17,292.53,1,4,sports,Vacuum Cleaner,home,male,292.53,0
ORD6533,CUST2533,66,PROD1733,pakistan,2023-03-04,2025-05-02,1,active,2024-08-08,239.23,3,11,beauty,Smartwatch,electronics,male,717.6899999999999,0
ORD6534,CUST2534,35,PROD1734,uk,2021-02-04,2022-12-28,3,cancelled,2022-03-11,120.66,3,10,electronics,Foundation,beauty,male,361.98,1
ORD6535,CUST2535,41,PROD1735,pakistan,2023-02-25,2024-08-17,2,cancelled,2024-08-17,129.0,9,30,sports,Yoga Mat,sports,female,1161.0,1
ORD6536,CUST2536,41,PROD1736,germany,2023-03-28,2024-09-02,2,active,2025-07-07,184.41,9,41,sports,Tennis Racket,sports,male,1659.69,0
ORD6537,CUST2537,43,PROD1737,canada,2023-04-15,2023-12-31,2,active,2025-04-12,90.24,6,16,home,Skirt,clothing,female,541.4399999999999,0
ORD6538,CUST2538,58,PROD1738,pakistan,2022-10-29,2023-04-03,2,cancelled,2023-09-15,135.02,4,38,beauty,Jacket,clothing,male,540.08,1
ORD6539,CUST2539,59,PROD1739,canada,2022-03-28,2023-09-14,4,active,2024-09-21,73.1,6,32,sports,Tablet,electronics,female,438.59999999999997,0
ORD6540,CUST2540,30,PROD1740,canada,2020-09-27,2021-01-24,3,paused,2023-10-16,314.7,2,4,beauty,Bluetooth Speaker,electronics,male,629.4,0
ORD6541,CUST2541,54,PROD1741,canada,2023-04-15,2024-01-02,4,active,2025-03-27,195.83,3,17,beauty,Moisturizer,beauty,female,587.49,0
ORD6542,CUST2542,40,PROD1742,canada,2021-12-30,2024-10-22,4,cancelled,2025-01-07,226.27,8,15,home,Skirt,clothing,male,1810.16,1
ORD6543,CUST2543,49,PROD1743,germany,2020-11-04,2021-07-30,4,active,2023-06-25,486.7,3,5,clothing,Sneakers,clothing,female,1460.1,0
ORD6544,CUST2544,36,PROD1744,usa,2023-05-12,2024-05-16,1,cancelled,2025-06-19,588.03,3,3,home,Lipstick,beauty,female,1764.09,1
ORD6545,CUST2545,34,PROD1745,germany,2023-05-21,2024-02-14,3,cancelled,2023-10-31,841.79,2,41,clothing,Hoodie,clothing,female,1683.58,1
ORD6546,CUST2546,18,PROD1746,india,2023-03-17,2024-07-29,1,paused,2024-09-19,151.42,1,45,sports,Lamp,home,female,151.42,0
ORD6547,CUST2547,65,PROD1747,germany,2020-12-29,2021-05-18,2,active,2022-08-27,263.28,4,25,home,Skirt,clothing,female,1053.12,0
ORD6548,CUST2548,20,PROD1748,canada,2022-06-19,2025-01-24,2,cancelled,2024-08-02,129.67,8,20,home,Nail Polish,beauty,female,1037.36,1
ORD6549,CUST2549,30,PROD1749,uk,2022-06-20,2024-11-06,2,active,2023-10-31,1735.82,1,42,sports,Hoodie,clothing,female,1735.82,0
ORD6550,CUST2550,68,PROD1750,uk,2021-10-14,2023-06-26,2,active,2025-01-19,89.49,4,48,clothing,Vacuum Cleaner,home,female,357.96,0
ORD6551,CUST2551,40,PROD1751,canada,2022-09-09,2023-11-28,0,cancelled,2025-06-14,84.45,8,31,beauty,Chair,home,male,675.6,1
ORD6552,CUST2552,65,PROD1752,pakistan,2021-03-01,2021-11-12,0,active,2022-01-17,101.16,7,21,beauty,Shampoo,beauty,male,708.12,0
ORD6553,CUST2553,54,PROD1753,germany,2022-01-23,2024-04-28,3,active,2022-03-03,274.23,4,22,beauty,Perfume,beauty,female,1096.92,0
ORD6554,CUST2554,63,PROD1754,india,2022-03-15,2024-02-08,2,paused,2025-05-29,62.25,9,45,beauty,Tennis Racket,sports,male,560.25,0
ORD6555,CUST2555,45,PROD1755,usa,2023-02-10,2024-08-06,5,cancelled,2024-10-25,323.67,5,12,clothing,Chair,home,female,1618.3500000000001,1
ORD6556,CUST2556,65,PROD1756,canada,2021-09-06,2024-03-21,4,active,2025-07-03,960.43,1,44,clothing,Refrigerator,home,male,960.43,0
ORD6557,CUST2557,29,PROD1757,canada,2022-02-21,2022-11-25,3,active,2024-05-18,16.74,4,3,electronics,Dumbbells,sports,female,66.96,0
ORD6558,CUST2558,30,PROD1758,usa,2021-11-06,2023-09-15,2,active,2022-12-09,202.24,6,10,electronics,Nail Polish,beauty,male,1213.44,0
ORD6559,CUST2559,57,PROD1759,germany,2022-10-26,2025-08-09,5,active,2025-08-17,143.16,8,12,electronics,Nail Polish,beauty,female,1145.28,0
ORD6560,CUST2560,39,PROD1760,germany,2023-05-12,2024-04-13,2,active,2023-10-04,1785.86,1,37,clothing,Dumbbells,sports,female,1785.86,0
ORD6561,CUST2561,65,PROD1761,india,2021-09-08,2025-07-03,1,paused,2022-04-22,328.43,5,26,beauty,Jacket,clothing,female,1642.15,0
ORD6562,CUST2562,48,PROD1762,india,2021-01-02,2023-04-09,4,active,2021-03-07,298.07,3,7,clothing,Skirt,clothing,male,894.21,0
ORD6563,CUST2563,41,PROD1763,pakistan,2022-02-20,2022-09-14,2,cancelled,2025-01-22,506.96,1,28,sports,T-Shirt,clothing,female,506.96,1
ORD6564,CUST2564,43,PROD1764,pakistan,2021-05-24,2025-07-20,1,active,2022-10-17,234.68,4,43,electronics,T-Shirt,clothing,male,938.72,0
ORD6565,CUST2565,19,PROD1765,canada,2022-01-16,2023-04-09,5,active,2025-02-15,346.97,3,33,home,Basketball,sports,other,1040.91,0
ORD6566,CUST2566,42,PROD1766,india,2022-08-08,2022-11-20,0,cancelled,2022-11-15,347.84,5,5,electronics,Smartwatch,electronics,male,1739.1999999999998,1
ORD6567,CUST2567,35,PROD1767,india,2021-01-27,2021-09-07,1,cancelled,2024-08-13,121.64,8,38,home,Chair,home,male,973.12,1
ORD6568,CUST2568,38,PROD1768,india,2021-03-06,2023-07-26,5,active,2021-12-17,323.96,6,5,sports,Jeans,clothing,female,1943.7599999999998,0
ORD6569,CUST2569,28,PROD1769,india,2022-07-26,2022-10-11,5,active,2022-10-31,171.03,9,17,home,Cycling Helmet,sports,female,1539.27,0
ORD6570,CUST2570,65,PROD1770,india,2022-01-17,2024-03-12,2,paused,2022-11-28,46.66,2,8,beauty,Nail Polish,beauty,male,93.32,0
ORD6571,CUST2571,49,PROD1771,germany,2021-01-27,2023-05-10,2,paused,2025-06-16,87.07,8,38,beauty,Smartwatch,electronics,female,696.56,0
ORD6572,CUST2572,45,PROD1772,germany,2022-04-14,2022-10-06,1,active,2025-03-06,169.39,7,5,sports,Smartphone,electronics,female,1185.73,0
ORD6573,CUST2573,42,PROD1773,pakistan,2022-09-23,2023-01-01,0,paused,2022-11-26,206.04,7,29,electronics,Football,sports,female,1442.28,0
ORD6574,CUST2574,64,PROD1774,pakistan,2021-12-30,2023-02-12,1,active,2022-07-05,131.98,9,26,clothing,Sneakers,clothing,male,1187.82,0
ORD6575,CUST2575,41,PROD1775,canada,2022-04-23,2024-12-27,3,active,2024-06-05,22.25,2,12,beauty,Tablet,electronics,male,44.5,0
ORD6576,CUST2576,49,PROD1776,canada,2020-10-09,2025-05-18,3,cancelled,2021-06-15,124.98,6,18,home,Jeans,clothing,female,749.88,1
ORD6577,CUST2577,61,PROD1777,canada,2022-04-18,2024-01-04,2,active,2025-05-24,265.51,5,16,clothing,Vacuum Cleaner,home,male,1327.55,0
ORD6578,CUST2578,54,PROD1778,germany,2020-09-10,2021-03-31,1,paused,2024-06-10,219.54,9,19,beauty,Jacket,clothing,male,1975.86,0
ORD6579,CUST2579,61,PROD1779,pakistan,2021-03-19,2023-08-04,4,active,2021-03-27,255.15,5,41,electronics,Laptop,electronics,male,1275.75,0
ORD6580,CUST2580,27,PROD1780,pakistan,2020-10-10,2021-05-26,0,active,2021-02-01,264.99,7,3,clothing,Nail Polish,beauty,female,1854.93,0
ORD6581,CUST2581,57,PROD1781,germany,2021-03-02,2022-05-05,0,cancelled,2021-04-26,253.66,6,38,home,Skirt,clothing,female,1521.96,1
ORD6582,CUST2582,59,PROD1782,uk,2020-09-10,2024-09-23,0,active,2021-06-21,215.04,3,14,electronics,Shirt,clothing,female,645.12,0
ORD6583,CUST2583,61,PROD1783,canada,2023-01-23,2024-07-11,5,cancelled,2025-05-22,1226.37,1,11,sports,Laptop,electronics,male,1226.37,1
ORD6584,CUST2584,55,PROD1784,pakistan,2020-12-27,2024-03-17,1,active,2024-11-19,31.81,5,40,clothing,Sneakers,clothing,female,159.04999999999998,0
ORD6585,CUST2585,24,PROD1785,germany,2021-12-27,2024-11-03,4,active,2022-12-14,966.86,1,44,clothing,Skirt,clothing,male,966.86,0
ORD6586,CUST2586,58,PROD1786,usa,2021-07-05,2025-05-01,5,active,2024-03-26,196.24,6,31,sports,Smartphone,electronics,male,1177.44,0
ORD6587,CUST2587,24,PROD1787,germany,2023-06-02,2023-11-13,0,active,2025-05-21,279.32,7,23,electronics,Sneakers,clothing,female,1955.24,0
ORD6588,CUST2588,65,PROD1788,pakistan,2022-12-04,2024-08-08,5,paused,2024-07-09,125.73,8,17,clothing,Blender,home,male,1005.84,0
ORD6589,CUST2589,41,PROD1789,pakistan,2023-07-24,2024-03-07,4,active,2024-09-02,480.9,3,12,home,Smartwatch,electronics,male,1442.6999999999998,0
ORD6590,CUST2590,59,PROD1790,canada,2021-06-14,2024-12-23,5,active,2022-12-09,359.75,5,25,clothing,Shirt,clothing,male,1798.75,0
ORD6591,CUST2591,63,PROD1791,germany,2023-06-08,2025-03-21,2,active,2024-02-22,159.41,7,32,home,Sneakers,clothing,other,1115.87,0
ORD6592,CUST2592,26,PROD1792,india,2021-06-30,2022-03-13,0,cancelled,2024-06-20,623.01,2,8,beauty,Chair,home,other,1246.02,1
ORD6593,CUST2593,34,PROD1793,uk,2022-01-04,2022-02-09,1,paused,2023-09-28,171.77,4,43,clothing,Shirt,clothing,female,687.08,0
ORD6594,CUST2594,53,PROD1794,germany,2022-09-25,2024-05-10,5,active,2025-06-29,140.03,3,25,sports,Dress,clothing,female,420.09000000000003,0
ORD6595,CUST2595,42,PROD1795,germany,2022-01-18,2024-10-17,4,active,2022-02-19,222.75,5,35,sports,Sneakers,clothing,male,1113.75,0
ORD6596,CUST2596,58,PROD1796,canada,2020-11-22,2022-12-20,2,paused,2025-03-25,867.89,2,12,home,Bluetooth Speaker,electronics,male,1735.78,0
ORD6597,CUST2597,61,PROD1797,uk,2021-07-20,2023-12-10,5,paused,2022-05-18,426.44,2,10,beauty,Skirt,clothing,female,852.88,0
ORD6598,CUST2598,47,PROD1798,usa,2022-08-13,2022-08-13,2,active,2024-08-18,274.02,5,22,sports,Refrigerator,home,female,1370.1,0
ORD6599,CUST2599,33,PROD1799,germany,2023-01-13,2025-05-18,4,active,2025-06-29,222.6,6,12,clothing,Perfume,beauty,male,1335.6,0
ORD6600,CUST2600,44,PROD1800,pakistan,2022-07-25,2023-06-17,2,active,2023-01-02,177.18,9,30,electronics,Tablet,electronics,female,1594.6200000000001,0
ORD6601,CUST2601,58,PROD1801,uk,2022-06-23,2023-02-23,3,cancelled,2024-08-31,506.88,2,47,clothing,Camera,electronics,female,1013.76,1
ORD6602,CUST2602,59,PROD1802,india,2020-11-02,2021-06-04,2,cancelled,2020-11-04,142.16,8,1,clothing,Laptop,electronics,female,1137.28,1
ORD6603,CUST2603,50,PROD1803,india,2023-07-07,2025-07-15,4,active,2023-12-28,186.9,6,29,clothing,Vacuum Cleaner,home,female,1121.4,0
ORD6604,CUST2604,20,PROD1804,germany,2021-10-16,2023-03-18,4,active,2022-09-26,46.03,8,24,clothing,Tennis Racket,sports,female,368.24,0
ORD6605,CUST2605,60,PROD1805,germany,2023-08-18,2024-04-15,5,active,2024-07-01,119.98,7,14,home,Hoodie,clothing,male,839.86,0
ORD6606,CUST2606,43,PROD1806,uk,2021-11-20,2023-09-06,0,active,2022-01-02,428.32,1,38,electronics,Gaming Console,electronics,female,428.32,0
ORD6607,CUST2607,62,PROD1807,india,2023-06-01,2023-11-11,4,active,2024-01-14,434.76,4,30,clothing,Camera,electronics,male,1739.04,0
ORD6608,CUST2608,64,PROD1808,uk,2022-05-25,2023-03-02,1,active,2024-12-12,823.43,1,16,electronics,Smartwatch,electronics,female,823.43,0
ORD6609,CUST2609,35,PROD1809,usa,2022-04-20,2022-08-27,4,active,2024-04-24,457.86,4,11,electronics,Refrigerator,home,female,1831.44,0
ORD6610,CUST2610,18,PROD1810,usa,2022-12-12,2023-02-26,0,paused,2024-03-29,101.26,7,2,clothing,Dining Table,home,female,708.82,0
ORD6611,CUST2611,55,PROD1811,pakistan,2021-04-19,2025-04-30,4,paused,2022-04-17,96.22,6,20,beauty,Headphones,electronics,male,577.3199999999999,0
ORD6612,CUST2612,54,PROD1812,germany,2023-05-13,2024-09-04,1,cancelled,2023-06-04,231.8,5,16,clothing,Football,sports,female,1159.0,1
ORD6613,CUST2613,46,PROD1813,canada,2023-07-15,2024-07-26,0,active,2024-04-20,322.05,5,24,clothing,Laptop,electronics,female,1610.25,0
ORD6614,CUST2614,60,PROD1814,canada,2021-04-18,2021-06-26,1,cancelled,2023-02-19,69.27,6,43,sports,Sneakers,clothing,male,415.62,1
ORD6615,CUST2615,65,PROD1815,germany,2021-10-28,2025-03-18,4,active,2021-12-10,1699.62,1,17,clothing,Hoodie,clothing,male,1699.62,0
ORD6616,CUST2616,32,PROD1816,india,2023-07-25,2024-12-03,0,active,2024-10-24,260.12,7,44,beauty,Cricket Bat,sports,male,1820.8400000000001,0
ORD6617,CUST2617,50,PROD1817,canada,2022-11-01,2023-03-16,0,active,2023-09-01,161.93,8,43,beauty,Cricket Bat,sports,female,1295.44,0
ORD6618,CUST2618,45,PROD1818,uk,2022-10-05,2024-08-03,1,active,2024-10-20,191.99,7,3,electronics,Lamp,home,female,1343.93,0
ORD6619,CUST2619,22,PROD1819,germany,2021-03-26,2024-09-18,2,cancelled,2022-02-28,91.6,9,37,home,Shirt,clothing,male,824.4,1
ORD6620,CUST2620,65,PROD1820,india,2021-05-04,2022-09-05,0,active,2022-04-08,109.84,8,12,home,Chair,home,male,878.72,0
ORD6621,CUST2621,57,PROD1821,usa,2023-08-19,2025-01-06,2,paused,2024-05-31,502.39,2,34,clothing,Laptop,electronics,male,1004.78,0
ORD6622,CUST2622,66,PROD1822,pakistan,2021-12-10,2024-01-28,3,active,2023-12-19,201.65,9,21,beauty,T-Shirt,clothing,male,1814.8500000000001,0
ORD6623,CUST2623,24,PROD1823,india,2022-08-06,2024-07-18,4,active,2025-08-14,418.77,4,32,home,Skirt,clothing,female,1675.08,0
ORD6624,CUST2624,46,PROD1824,germany,2021-05-04,2023-08-29,4,cancelled,2023-05-05,642.34,2,42,beauty,Shirt,clothing,female,1284.68,1
ORD6625,CUST2625,50,PROD1825,germany,2021-12-23,2025-01-07,4,paused,2023-07-03,935.56,2,47,beauty,Gaming Console,electronics,male,1871.12,0
ORD6626,CUST2626,46,PROD1826,pakistan,2021-10-15,2022-09-02,2,cancelled,2024-06-02,339.15,4,27,home,Basketball,sports,male,1356.6,1
ORD6627,CUST2627,23,PROD1827,uk,2020-11-04,2023-06-07,4,active,2024-01-11,375.92,4,26,electronics,Smartwatch,electronics,male,1503.68,0
ORD6628,CUST2628,64,PROD1828,canada,2022-04-02,2022-08-01,1,active,2022-10-28,1105.58,1,30,sports,Foundation,beauty,female,1105.58,0
ORD6629,CUST2629,32,PROD1829,germany,2021-10-18,2024-06-10,5,active,2023-12-27,95.07,9,45,electronics,T-Shirt,clothing,female,855.6299999999999,0
ORD6630,CUST2630,36,PROD1830,usa,2023-01-24,2024-12-26,3,cancelled,2025-08-09,166.35,8,43,beauty,Cricket Bat,sports,male,1330.8,1
ORD6631,CUST2631,26,PROD1831,pakistan,2023-05-05,2024-10-02,2,active,2024-02-04,476.29,4,21,home,Football,sports,male,1905.16,0
ORD6632,CUST2632,67,PROD1832,uk,2021-01-14,2022-12-30,3,paused,2022-09-03,498.96,3,40,sports,Football,sports,male,1496.8799999999999,0
ORD6633,CUST2633,61,PROD1833,canada,2023-01-29,2025-05-14,0,paused,2024-07-14,212.7,4,29,electronics,Moisturizer,beauty,male,850.8,0
ORD6634,CUST2634,22,PROD1834,canada,2021-06-24,2024-06-20,1,active,2023-12-24,1839.2,1,48,clothing,Lipstick,beauty,female,1839.2,0
ORD6635,CUST2635,62,PROD1835,uk,2022-03-05,2025-07-09,1,active,2024-10-10,317.92,4,23,electronics,Running Shoes,sports,male,1271.68,0
ORD6636,CUST2636,45,PROD1836,pakistan,2023-03-22,2023-08-17,1,paused,2024-10-31,125.84,9,49,electronics,Smartwatch,electronics,female,1132.56,0
ORD6637,CUST2637,59,PROD1837,india,2023-05-20,2023-09-16,3,active,2025-07-08,53.62,8,30,home,Dining Table,home,male,428.96,0
ORD6638,CUST2638,42,PROD1838,germany,2021-11-14,2024-11-27,5,active,2022-06-03,223.59,7,4,sports,Bluetooth Speaker,electronics,male,1565.13,0
ORD6639,CUST2639,26,PROD1839,usa,2021-06-15,2022-11-10,0,paused,2025-04-14,49.19,3,29,home,Sofa,home,female,147.57,0
ORD6640,CUST2640,37,PROD1840,india,2023-06-09,2024-04-24,2,active,2023-10-03,211.0,7,15,sports,Shampoo,beauty,female,1477.0,0
ORD6641,CUST2641,36,PROD1841,germany,2021-08-21,2022-09-23,0,active,2024-01-03,905.81,2,46,beauty,Headphones,electronics,male,1811.62,0
ORD6642,CUST2642,60,PROD1842,germany,2023-05-06,2023-06-06,5,active,2025-04-02,97.72,8,2,clothing,Skirt,clothing,female,781.76,0
ORD6643,CUST2643,34,PROD1843,india,2021-10-09,2022-02-28,1,cancelled,2025-06-10,410.74,3,39,home,Smartphone,electronics,male,1232.22,1
ORD6644,CUST2644,43,PROD1844,canada,2022-10-20,2024-07-21,0,active,2023-07-25,91.62,6,9,sports,Hoodie,clothing,female,549.72,0
ORD6645,CUST2645,55,PROD1845,india,2022-08-04,2024-06-11,2,cancelled,2023-05-16,173.84,5,46,home,Laptop,electronics,female,869.2,1
ORD6646,CUST2646,33,PROD1846,uk,2021-01-28,2025-05-07,5,active,2021-07-22,255.81,6,35,electronics,Yoga Mat,sports,female,1534.8600000000001,0
ORD6647,CUST2647,40,PROD1847,pakistan,2022-07-12,2023-11-16,2,cancelled,2024-04-14,358.63,2,6,clothing,Nail Polish,beauty,male,717.26,1
ORD6648,CUST2648,47,PROD1848,germany,2022-11-12,2023-12-11,2,paused,2023-07-25,12.28,4,35,clothing,Yoga Mat,sports,female,49.12,0
ORD6649,CUST2649,54,PROD1849,india,2021-04-30,2021-09-24,4,active,2025-02-08,112.04,8,29,clothing,Skirt,clothing,male,896.32,0
ORD6650,CUST2650,36,PROD1850,uk,2023-04-01,2024-10-12,0,paused,2024-08-10,1885.06,1,33,electronics,Camera,electronics,female,1885.06,0
ORD6651,CUST2651,26,PROD1851,pakistan,2020-12-17,2022-01-18,3,paused,2024-07-27,714.4,2,30,electronics,Sofa,home,male,1428.8,0
ORD6652,CUST2652,21,PROD1852,india,2021-06-18,2022-09-01,2,active,2023-02-17,277.69,6,10,electronics,Sneakers,clothing,female,1666.1399999999999,0
ORD6653,CUST2653,62,PROD1853,pakistan,2020-10-06,2023-05-09,5,cancelled,2024-02-24,108.33,8,33,electronics,Laptop,electronics,male,866.64,1
ORD6654,CUST2654,55,PROD1854,germany,2021-01-01,2021-10-07,5,paused,2023-01-01,1831.4,1,4,sports,Headphones,electronics,female,1831.4,0
ORD6655,CUST2655,42,PROD1855,germany,2021-01-10,2021-05-29,2,cancelled,2021-12-01,524.46,1,12,beauty,Nail Polish,beauty,female,524.46,1
ORD6656,CUST2656,35,PROD1856,canada,2022-08-28,2025-05-05,5,active,2024-07-05,351.58,3,13,sports,Shampoo,beauty,male,1054.74,0
ORD6657,CUST2657,69,PROD1857,india,2020-08-20,2025-08-20,5,active,2022-06-17,79.3,9,34,electronics,Hoodie,clothing,other,713.6999999999999,0
ORD6658,CUST2658,42,PROD1858,uk,2021-02-05,2025-03-19,0,active,2024-10-01,428.49,3,38,beauty,Bluetooth Speaker,electronics,male,1285.47,0
ORD6659,CUST2659,34,PROD1859,india,2021-03-02,2023-01-17,2,active,2025-05-14,63.22,5,15,beauty,Sofa,home,male,316.1,0
ORD6660,CUST2660,39,PROD1860,germany,2021-04-28,2022-10-02,0,paused,2025-07-04,137.12,8,20,clothing,Perfume,beauty,male,1096.96,0
ORD6661,CUST2661,21,PROD1861,usa,2021-01-04,2023-12-07,1,active,2022-04-23,209.09,3,16,clothing,Football,sports,male,627.27,0
ORD6662,CUST2662,55,PROD1862,germany,2022-07-06,2024-11-25,4,active,2022-11-08,294.64,4,22,home,Camera,electronics,female,1178.56,0
ORD6663,CUST2663,51,PROD1863,pakistan,2022-11-26,2024-05-12,5,active,2024-01-19,147.02,5,31,clothing,Skirt,clothing,female,735.1,0
ORD6664,CUST2664,64,PROD1864,pakistan,2021-08-06,2023-09-11,5,cancelled,2024-04-26,327.61,6,19,clothing,Cycling Helmet,sports,male,1965.66,1
ORD6665,CUST2665,64,PROD1865,usa,2021-10-07,2024-08-05,3,paused,2023-01-17,823.69,2,2,home,Bluetooth Speaker,electronics,male,1647.38,0
ORD6666,CUST2666,66,PROD1866,usa,2023-07-07,2024-02-25,2,active,2024-07-02,20.04,7,8,clothing,Skirt,clothing,female,140.28,0
ORD6667,CUST2667,32,PROD1867,canada,2023-06-10,2025-06-08,4,cancelled,2023-07-07,175.23,9,22,clothing,Hoodie,clothing,female,1577.07,1
ORD6668,CUST2668,55,PROD1868,germany,2021-01-01,2024-02-12,5,active,2022-10-23,330.08,5,34,electronics,Chair,home,male,1650.3999999999999,0
ORD6669,CUST2669,59,PROD1869,usa,2023-04-07,2023-07-02,5,paused,2025-06-21,240.04,2,36,home,Camera,electronics,male,480.08,0
ORD6670,CUST2670,24,PROD1870,pakistan,2021-05-14,2022-12-04,0,active,2024-05-18,3.68,9,47,home,Headphones,electronics,female,33.120000000000005,0
ORD6671,CUST2671,66,PROD1871,canada,2020-08-28,2022-01-19,3,active,2023-08-10,323.89,2,37,home,Lipstick,beauty,female,647.78,0
ORD6672,CUST2672,48,PROD1872,germany,2023-08-13,2025-06-12,4,cancelled,2025-07-18,29.26,9,34,electronics,Face Wash,beauty,female,263.34000000000003,1
ORD6673,CUST2673,22,PROD1873,pakistan,2022-07-06,2024-02-23,3,paused,2024-08-03,119.12,5,2,clothing,Lipstick,beauty,female,595.6,0
ORD6674,CUST2674,66,PROD1874,uk,2021-11-14,2023-04-23,5,active,2023-03-31,156.26,8,42,home,Laptop,electronics,male,1250.08,0
ORD6675,CUST2675,28,PROD1875,uk,2021-10-02,2024-10-26,4,paused,2024-07-29,135.47,6,3,electronics,Gaming Console,electronics,male,812.8199999999999,0
ORD6676,CUST2676,48,PROD1876,canada,2020-11-04,2024-02-24,3,active,2021-07-05,814.81,2,25,beauty,T-Shirt,clothing,male,1629.62,0
ORD6677,CUST2677,35,PROD1877,india,2020-10-15,2023-05-09,0,active,2024-03-24,403.86,2,43,beauty,Headphones,electronics,female,807.72,0
ORD6678,CUST2678,27,PROD1878,usa,2021-06-11,2024-01-20,0,active,2023-03-25,163.55,6,48,electronics,Foundation,beauty,female,981.3000000000001,0
ORD6679,CUST2679,24,PROD1879,germany,2021-10-20,2023-07-24,2,paused,2024-05-12,75.07,5,32,electronics,T-Shirt,clothing,female,375.34999999999997,0
ORD6680,CUST2680,69,PROD1880,pakistan,2022-02-12,2022-04-09,0,active,2023-10-16,118.64,8,1,clothing,Headphones,electronics,female,949.12,0
ORD6681,CUST2681,65,PROD1881,uk,2021-06-01,2021-06-25,4,active,2021-11-10,53.37,7,34,beauty,Microwave,home,female,373.59,0
ORD6682,CUST2682,65,PROD1882,uk,2023-03-01,2024-04-05,3,active,2024-12-09,101.28,6,38,clothing,Cycling Helmet,sports,female,607.6800000000001,0
ORD6683,CUST2683,55,PROD1883,usa,2023-02-05,2025-04-21,4,active,2024-04-18,86.01,5,48,home,Laptop,electronics,male,430.05,0
ORD6684,CUST2684,26,PROD1884,india,2022-12-23,2024-11-26,3,active,2024-01-09,306.85,5,11,home,Microwave,home,male,1534.25,0
ORD6685,CUST2685,20,PROD1885,canada,2021-10-13,2025-06-18,1,active,2022-05-18,177.19,3,27,beauty,Bluetooth Speaker,electronics,other,531.5699999999999,0
ORD6686,CUST2686,51,PROD1886,pakistan,2021-03-14,2023-08-07,0,cancelled,2023-09-17,1804.28,1,32,home,Jacket,clothing,female,1804.28,1
ORD6687,CUST2687,35,PROD1887,uk,2023-02-24,2025-03-15,0,paused,2025-05-02,25.63,4,2,electronics,Sofa,home,male,102.52,0
ORD6688,CUST2688,58,PROD1888,usa,2021-05-23,2021-08-10,2,active,2024-09-20,18.2,6,23,sports,Jacket,clothing,male,109.19999999999999,0
ORD6689,CUST2689,50,PROD1889,usa,2020-08-27,2024-03-19,4,active,2023-04-06,200.74,5,38,sports,Tablet,electronics,female,1003.7,0
ORD6690,CUST2690,42,PROD1890,canada,2021-03-29,2025-08-20,0,active,2025-04-28,301.07,6,46,beauty,Lamp,home,female,1806.42,0
ORD6691,CUST2691,21,PROD1891,usa,2023-05-04,2023-06-15,0,active,2025-07-06,383.59,3,33,beauty,Yoga Mat,sports,male,1150.77,0
